Traffic_ID,PER,PDB,Channel
0,0.00037454637344617406,105.50749262206747,2
1,0.00015600296039099929,194.93138654308646,2
2,5.809303133207778e-05,192.44008076250861,2
3,0.0007080754970702676,238.1572053004079,4
4,2.059428845085949e-05,138.6951166235303,2
5,0.0001834126758083353,142.17688705136578,2
6,0.00030424920053710817,11.715686706649933,1
7,0.00029123622790663996,234.39810514980644,4
8,0.0006118567761934324,148.24712098898533,3
9,0.0003663681796752588,128.59957268005172,2
10,0.00045607542351719377,135.65781494223432,2
11,0.0005142392960692276,212.357529182038,3
12,0.0005924186447163539,182.63869782641748,3
13,0.00017053241844605468,142.78527111922168,2
14,6.506094246934966e-05,137.48413436838052,2
15,9.76811372852438e-05,234.21498881541493,4
16,0.0006842361841818919,111.15298783277512,3
17,0.0004951819583421692,164.89028835015495,2
18,3.4398177230007246e-05,160.65934663550271,2
19,0.0006625256591311385,199.3343070785077,3
20,0.00031171795897865005,348.64456509702757,4
21,0.0001848626069809718,249.60248276764483,4
22,0.000969584931918281,188.6648947533664,3
23,0.0009218750162807667,230.11006493428818,4
24,8.850161712689898e-05,111.93216607093078,2
25,0.0002713563182835782,76.04411165394453,1
26,0.000828739221776838,90.83261891491587,1
27,0.000542700656197417,119.96304587205583,3
28,0.0001409328157325129,211.38267466956495,2
29,0.000729009877969307,230.48427872458484,4
30,0.000771272633982479,162.0521318684641,3
31,0.00011587790083453447,136.03266281344,2
32,0.0008631047948413348,80.74041940328233,1
33,6.356771470252078e-05,243.72793598655127,4
34,0.00031098921189244506,248.7322715437938,4
35,0.0006375610957804997,118.86200378402012,3
36,0.0008872138704489009,110.13563271778237,3
37,0.0007132476547751229,170.2622659357384,3
38,0.0007607874407664114,268.4646408052171,4
39,0.0004938006584084271,196.13632824958248,2
40,0.0005227376020537003,150.08510062404991,3
41,0.00010790034807903452,171.19599453282837,2
42,3.143887139487739e-05,86.32809633803733,1
43,0.0005085756054577913,240.15572608371383,4
44,0.0009075673982613539,141.59897164540592,3
45,0.0007555535830316634,81.559133074104,1
46,0.00022880587750996755,161.73991114302333,2
47,0.0001612296750411319,148.3207003725173,2
48,0.0009296983553660498,206.34052072030033,3
49,0.000871461875581816,247.38666580825173,4
50,0.0008036740401783456,260.741383346861,4
51,0.0008960923390104941,185.97208087217703,3
52,0.0003180102949371142,158.96061358171534,2
53,0.00042711351754837006,152.01089224170244,2
54,0.000818016585774834,9.05149702728312,1
55,0.00022211558939262555,196.5948714930479,2
56,0.00011987416868000947,203.30852040834435,2
57,0.000323209699991435,164.62119322805842,2
58,0.0005187954338371488,116.05894947079611,3
59,0.0009717823649001336,262.74742116620587,4
60,0.0009624476704691619,173.84057471802248,3
61,0.0003008853010336715,70.40596112561104,1
62,0.00028484764597252386,181.39673015935418,2
63,0.0005026839964386293,147.9619199657492,3
64,5.1488236462476856e-05,204.85963121459545,2
65,0.00023956949504806577,158.81070970381933,2
66,0.00014490342314250218,196.23881026166524,2
67,0.00024206285095878532,174.53874062846418,2
68,0.0006721388260504046,126.54149337769098,3
69,0.0007282190664483736,223.32130349307806,3
70,0.00036778945488792603,262.8253316173867,4
71,0.0005357793263279178,262.02035959324394,4
72,9.029886715670776e-05,144.16046986229208,2
73,0.00018652664521475024,232.69766302137205,4
74,4.0784733803348375e-05,281.6628096049039,4
75,1.6597663049566875e-05,229.5993384772112,4
76,0.0005120979373686981,215.56792078931915,3
77,0.0001743746853407014,98.57040395779333,1
78,0.000690940828725085,213.78426349760844,3
79,0.0001375295689365518,164.94141394605853,2
80,0.000341072940386748,152.70343588948788,2
81,0.0006599874461937188,209.75761240837284,3
82,0.000817224027979214,260.24290777606905,4
83,0.00024185987237754268,333.6976697668333,4
84,9.311183677822116e-05,84.99740951976263,1
85,0.0003492160825169148,249.4204535071025,4
86,0.0007259584193134508,213.60255284444656,3
87,8.414912359539889e-05,251.06692481125688,4
88,0.00016163709780747283,189.14301684367967,2
89,9.206959646113483e-06,227.96258953603993,4
90,0.00010148052815060345,185.92706324946695,2
91,0.0006918982787407164,98.94656922754756,1
92,0.0006519647398900056,220.90631655500286,3
93,0.0002372567150059251,115.34392112741122,2
94,0.00032540644416228614,223.1235849956746,2
95,0.0008492249182600731,254.27434515024387,4
96,0.0006576163161714205,120.77243187628909,3
97,0.000367722125901403,184.11636577676933,2
98,0.00026520971565804864,229.917096761931,4
99,0.0006311423146110031,160.0253432378869,3
100,0.0007948133554286131,345.90138494135886,4
101,0.0004925227686419258,180.86033938449668,2
102,0.00019525103536816653,114.81152337086709,2
103,2.4325723271789528e-05,236.07375005081707,4
104,0.0006454758411842088,167.24172569489627,3
105,0.0009666551524954792,221.27130112173364,3
106,0.0009636203408894821,146.72111047845817,3
