Traffic_ID,PER,PDB,Channel
0,0.004370861069626263,80.55074926220675,2
1,0.002403950683025824,89.49313865430865,4
2,0.0015227525095137954,89.24400807625086,4
3,0.00737265320016441,93.81572053004079,4
4,0.001185260448662222,83.86951166235303,4
5,0.0026506405886809045,84.21768870513658,4
6,0.00373818018663584,71.171568670665,2
7,0.0036210622617823774,93.43981051498065,4
8,0.006506676052501416,84.82471209889853,4
9,0.004297256589643226,82.85995726800518,4
10,0.005104629857953324,83.56578149422343,4
11,0.005628109945722505,91.2357529182038,4
12,0.006331731119758383,88.26386978264175,4
13,0.0025347171131856238,84.27852711192217,4
14,0.0015854643368675156,83.74841343683805,4
15,0.001879049026057455,93.4214988815415,4
16,0.007158097238609413,81.11529878327751,2
17,0.005456592191001432,86.48902883501549,4
18,0.0013094966900369656,86.06593466355027,4
19,0.006962700559185839,89.93343070785077,4
20,0.0038053996848046987,104.86445650970275,3
21,0.0026636900997297434,94.96024827676449,4
22,0.009726261649881027,88.86648947533664,4
23,0.009296868115208051,93.01100649342882,4
24,0.0017964325184672756,81.19321660709308,2
25,0.0034421412859650634,77.60441116539445,2
26,0.008458637582367364,79.08326189149159,2
27,0.005884264748424237,81.99630458720559,2
28,0.002268318024772864,91.13826746695649,4
29,0.007561064512368886,93.04842787245849,4
30,0.007941433120173511,86.20521318684641,4
31,0.0020428215357261676,83.603266281344,4
32,0.008767930832880343,78.07404194032823,2
33,0.0015720251525742127,94.37279359865512,4
34,0.00379884089544096,94.87322715437938,4
35,0.0067380172421969186,81.88620037840201,2
36,0.008984914683186941,81.01356327177824,2
37,0.0074192030850069556,87.02622659357384,4
38,0.007847065437552078,96.84646408052171,1
39,0.0054441603672795175,89.61363282495824,4
40,0.005704595464437947,85.008510062405,4
41,0.00197102284293974,87.11959945328283,4
42,0.0012828626711806083,78.63280963380373,2
43,0.005577136220482326,94.01557260837139,4
44,0.009168098265334837,84.1598971645406,4
45,0.007799960246887439,78.1559133074104,2
46,0.0030591834894246024,86.17399111430234,4
47,0.0024509915852860397,84.83207003725173,4
48,0.00936727887108316,90.63405207203003,4
49,0.00884314531168946,94.73866658082517,4
50,0.008233048692092031,96.0741383346861,1
51,0.00906482169931144,88.59720808721771,4
52,0.0038620312747467754,85.89606135817154,4
53,0.004843970097636307,85.20108922417025,4
54,0.008362132893302439,70.90514970272831,2
55,0.0029989702942365727,89.6594871493048,4
56,0.0020787883060031454,90.33085204083443,4
57,0.003908826388186798,86.46211932280585,4
58,0.0056691155956902954,81.6058949470796,2
59,0.009746038744488646,96.27474211662059,1
60,0.009662025654479003,87.38405747180225,4
61,0.0037079047883509272,77.0405961125611,2
62,0.0035635644493972086,88.13967301593541,4
63,0.005524111209059754,84.79619199657492,4
64,0.0014633087612499042,90.48596312145955,4
65,0.003156057016002752,85.88107097038193,4
66,0.0023040538488210078,89.62388102616653,4
67,0.003178497443603504,87.45387406284642,4
68,0.007049219926652908,82.6541493377691,4
69,0.007553947137506737,92.3321303493078,4
70,0.00431004819447328,96.28253316173867,3
71,0.0058219721566728265,96.20203595932439,1
72,0.0018126079304896748,84.4160469862292,4
73,0.002678666593598688,93.2697663021372,4
74,0.0013669762739928753,98.16628096049038,3
75,0.0011492904603507053,92.95993384772112,4
76,0.005608837524693529,91.55679207893192,4
77,0.002569297861044923,79.85704039577934,2
78,0.007218439642922194,91.37842634976084,4
79,0.0022376884973139394,86.49414139460585,4
80,0.0040695971594523275,85.27034358894879,4
81,0.006939856414307612,90.97576124083729,4
82,0.008354999801810942,96.02429077760691,1
83,0.0031766706181040653,103.36976697668332,3
84,0.001837924910253093,78.49974095197626,2
85,0.004142886171513949,94.94204535071025,4
86,0.0075336011098321555,91.36025528444466,4
87,0.0017572596849554398,95.10669248112569,3
88,0.002454658426851524,88.91430168436797,4
89,0.001082773464549667,92.796258953604,4
90,0.001913243885794289,88.59270632494669,4
91,0.00722705677923424,79.89465692275476,2
92,0.006867651335523406,92.09063165550029,4
93,0.003135241787471201,81.53439211274112,2
94,0.003928597283433409,92.31235849956747,4
95,0.008643010694447603,95.42743451502439,1
96,0.006918516030703091,82.07724318762891,2
97,0.0043094422275349025,88.41163657767693,4
98,0.003386821309135529,92.9917096761931,4
99,0.006680247633975366,86.0025343237887,4
100,0.008153301731874837,104.59013849413589,1
101,0.0054326592443697756,88.08603393844967,4
102,0.002757186890182401,81.48115233708671,2
103,0.0012188436978830845,93.6073750050817,4
104,0.006809250663164511,86.72417256948962,4
105,0.009699893371393029,92.12713011217336,4
106,0.009672579793803277,84.67211104784582,4
107,0.004465879557417328,92.35656121814755,4
108,0.008660230043651712,81.71220862992826,2
109,0.006011211362125152,84.29396676477737,4
110,0.00942539296744703,91.4379683662563,4
111,0.001874588443936917,98.51835920189518,3
112,0.0065350650402925285,94.10889693038985,4
113,0.007666917559787841,87.82100537174772,4
114,0.007273141668957412,81.50619939733264,2
115,0.0036423265983804407,96.13752877607465,3
116,0.008284250399306622,89.40280699919283,4
117,0.009219164973008242,89.10754681862566,4
118,0.005602081589748441,96.48347705208454,1
119,0.006849675376999887,87.54566482962895,4
120,0.007317701895319331,88.95185098860253,4
121,0.004041956411663822,88.60113076282701,4
122,0.0043802465737594965,88.53139248818337,4
123,0.0013234804641706788,82.15044426356644,2
124,0.0051903821631921416,76.3218968438719,2
125,0.006317499345121097,89.73315338710397,4
126,0.001274502249451445,81.91799828981736,2
127,0.00570018934049324,85.40739220378292,4
128,0.0079299419778875,90.93485215664167,4
129,0.0017681271849439122,79.55705120702476,2
130,0.0014651354905174693,102.43147473370288,3
131,0.00673686911348386,99.02133598950333,1
132,0.007534822003503955,87.59464548912415,4
133,0.003906608256471214,90.26296260541707,4
134,0.008156675752918334,84.7218828486301,4
135,0.0017061074320803937,77.06792275568418,2
136,0.0012281566907391176,82.67613076402029,4
137,0.002559648880637612,97.88313581630096,3
138,0.0024079333840397745,89.48604395273199,4
139,0.007431363304300562,77.42357933015923,2
140,0.006941776390459582,89.85810165912756,4
141,0.006505486716109171,97.82094366549681,1
142,0.00477640056185011,82.93286622981466,4
143,0.007820614994179322,79.50050166710544,2
144,0.0011295413976678027,86.01630024245831,4
145,0.0018805074458590133,99.2000355029519,3
146,0.005424542876051492,79.40660953450087,2
147,0.004904664843141757,86.84300934533492,4
148,0.0045865426095763615,97.14417282411927,3
149,0.0014077360879484007,95.77039879469523,3
150,0.004371513531638241,87.86568063941777,4
151,0.008708408570694902,102.17498080281452,1
152,0.006928242684570506,86.23464046355281,4
153,0.0062719802314611705,87.88060379448225,4
154,0.009462072172824618,75.64139385944588,2
155,0.00678959396598118,95.50337976048415,1
156,0.00512427601442365,91.79280320478732,4
157,0.004474923740206969,87.94357759774842,4
158,0.009650715074415228,84.45979521217275,4
159,0.003870780672643852,88.79748913303575,4
160,0.008603877798725092,83.61101771933575,4
161,0.007270634488277357,85.27819599427275,4
162,0.006660485621018957,89.76258694964044,4
163,0.008231328373463638,91.13321333772328,4
164,0.0035383111531417585,90.94835631540671,4
165,0.008261512653405377,83.06170026295322,4
166,0.009914546278006062,76.32705242542636,2
167,0.007987716646677972,79.8714368482384,2
168,0.00406723186227716,97.20537359899579,3
169,0.007790885866762142,84.75301327828576,4
170,0.0019281148195233935,87.57591568170766,4
171,0.008438117194969674,93.318338024838,4
172,0.003880446409275506,86.00484501331402,4
173,0.0010975388633226854,92.8373419441741,4
174,0.009148437787773373,85.80599711069661,4
175,0.009550557703457245,83.66815823182264,4
176,0.009555464322438006,99.45198524899982,1
177,0.005036009697804878,94.15766926591823,4
178,0.003638896945282581,95.0307682611161,3
179,0.007771370764939121,80.02087206741548,2
180,0.008124211393532638,83.13033388692551,4
181,0.005945759940913621,87.4448934609637,4
182,0.004973774512360394,85.56817181751924,4
183,0.002053603147848453,92.52383157110161,4
184,0.002286925138475523,91.3365083842214,4
185,0.0019101040851051123,95.98675492562492,3
186,0.001756961255034977,84.791853706859,4
187,0.008396740533613207,88.77389204704667,4
188,0.007356180044408467,94.71471461505577,4
189,0.00952523719645473,84.51636418390424,4
190,0.009874009574405838,83.34857847934735,4
191,0.001751506450288019,96.00069603905106,3
192,0.007994322243346931,74.76827540642412,2
193,0.009157189465852623,97.3127017533917,1
194,0.002000777340755362,85.61047348702307,4
195,0.005217945777947137,87.47148231881064,4
196,0.0015067294811365363,95.44461391238072,3
197,0.0062503188858744375,92.31789438415025,4
198,0.009659552936270879,78.46493767204949,2
199,0.008817392153705143,82.22414429051413,2
200,0.003012362546675074,87.93532915324299,4
201,0.009936683165073703,93.64690191474041,4
202,0.00166416908261859,90.46017117329728,4
203,0.00570788059753134,87.83969111211607,4
204,0.006664587743217363,84.80036123994768,4
205,0.006648022720756572,99.12479379054331,1
206,0.006258828807307903,86.80667540231556,4
207,0.006581193380213831,93.6019320405069,4
208,0.0034964306468301945,86.51422526091186,4
209,0.004180170052234476,79.03088777801293,2
210,0.006252905006657849,75.54558426834863,2
211,0.00832415517736254,89.76547786753314,4
212,0.007162580552984914,92.13726885330915,4
213,0.004764187326615571,96.72911640893518,3
214,0.009394556350186122,87.03993052630058,4
215,0.008294979977036498,85.73611756882993,4
216,0.009885485163834501,89.3467345276449,4
217,0.004428017709679194,80.64158832145839,2
218,0.009729229580331431,89.2227197367963,4
219,0.005218238438154733,89.24201896856663,4
220,0.004733375521038987,86.82107084944465,4
221,0.00878250138629548,87.15321901063955,4
222,0.0083161090821707,96.97645826833686,1
223,0.009502891568941855,89.45286550686217,4
224,0.008646826516096703,85.54360182364725,4
225,0.002162434736363455,77.50547829664073,2
226,0.009586459245328503,78.9463117778634,2
227,0.0070453061596527115,90.84682381234504,4
228,0.006563154164121063,82.3256682567768,2
229,0.007044158760335197,85.6008472785567,4
230,0.0056827693081341404,88.21788417633685,4
231,0.008669633502866862,97.19539284208106,1
232,0.00596716154897037,93.91612404095049,4
233,0.004631345795911574,88.53805082817594,4
234,0.0022061370560557667,96.80653233677799,3
235,0.0029166774535801967,92.9864073030007,4
236,0.0022273432802809284,76.68204310146521,2
237,0.004937274298213562,96.52711744988632,3
238,0.009137428250443738,88.7508401198339,4
239,0.008052877114670289,73.93208857418493,2
240,0.004568885040891432,93.63467110456301,4
241,0.00954568561291878,89.56687848164958,4
242,0.002323661328361342,87.40801088353165,4
243,0.0033241994946906256,92.47753393560204,4
244,0.005132221806144352,87.4612553770383,4
245,0.003958764492587574,90.01949579428485,4
246,0.006700607688850533,86.73180433405341,4
247,0.0021599174971958434,87.02935215778048,4
248,0.002152412550619952,80.61717559470556,2
249,0.004111005549914769,90.54795796827058,4
250,0.009071095689154107,100.3443288038842,1
251,0.0025508788408146687,85.50399995291464,4
252,0.002730601169278037,82.40313079194695,2
253,0.0017983228038135008,84.00609066728839,4
254,0.0020857228399054073,78.53694456729673,2
255,0.00427842874943268,86.30291985054193,4
256,0.005530755437693712,86.86281554700089,4
257,0.008194693590181386,87.76333801088705,4
258,0.00665110350541817,92.82096415375318,4
259,0.007734337213452926,83.6227267341528,4
260,0.002660689174207396,84.0795010228905,4
261,0.005360706866719193,79.82466238047735,2
262,0.006564292943772664,83.5842238581966,4
263,0.00772723844320381,73.79918714848763,2
264,0.0013301488260153813,92.82126307736768,4
265,0.009056861539184793,81.32540096377161,2
266,0.005605096979040995,81.42332157672455,2
267,0.005026711301411092,87.99676532385962,4
268,0.005793555398095209,82.43433845637988,2
269,0.004395557467941604,81.8466132263308,2
270,0.0011806407799995373,80.8671085440838,2
271,0.0039474761696012325,83.41016658679365,4
272,0.002077859186373261,88.86389207831935,4
273,0.007111920872300407,93.19102576481926,4
274,0.008102541147466044,82.03766175321815,2
275,0.005833958876366931,87.47940049795403,4
276,0.006281570062187913,84.74684650704047,4
277,0.002148222725160074,97.38773864352362,3
278,0.0035539831521885206,96.22332459955352,3
279,0.006137004742020207,79.31469193742564,2
280,0.004204870533080616,87.67306832260132,4
281,0.0031350411256239508,88.29603424085722,4
282,0.0019160422535836339,84.6368131073039,4
283,0.0024461323593360012,83.58754418591,4
284,0.002679103216461752,82.32135143113291,2
285,0.009070888821637826,84.09269250417597,4
286,0.0017221037109547799,71.85775298961116,2
287,0.00984140755217746,91.7790137597198,4
288,0.002008350119512471,89.93908293114464,4
289,0.008789564133045824,86.96931979690105,4
290,0.00835364863854352,82.97498877122314,4
291,0.00701778897931988,84.17137311112248,4
292,0.009364383902148273,100.27075306051441,1
293,0.003519811842942558,97.6225759714832,3
294,0.007925436398727434,83.97151872956516,4
295,0.004828927947547751,81.23720797732041,2
296,0.005568493408160096,84.63362951910625,4
297,0.006495580381974694,85.58302250423864,4
298,0.0035976749791623024,80.38036419631324,2
299,0.005330260916693358,89.17339166064538,4
300,0.005793304892964274,86.57155371870594,4
301,0.0022097320924507682,84.9533741397796,4
302,0.0015703747342549097,83.7376957568976,4
303,0.007133524500015364,92.251569341471,4
304,0.00784205073900718,82.97913073467979,4
